date,change,repo,owner_type,event_type
2020-03-02 21:42:16,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-02 21:56:42,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-02 22:00:38,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-02 22:13:10,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-02 22:18:12,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-02 22:39:35,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-02 22:48:20,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-02 23:36:35,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-02 23:43:59,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 00:13:51,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 00:33:53,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 00:35:03,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 01:25:30,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 01:39:22,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 01:43:39,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 01:55:07,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 01:56:03,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 03:49:45,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 04:11:26,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 04:14:30,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 04:23:16,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 04:24:27,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 04:32:45,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 05:30:40,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 05:38:33,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 06:02:19,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 06:04:13,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 06:16:34,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 06:34:32,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 06:41:43,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 07:34:13,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 08:02:44,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 08:18:53,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 08:24:27,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 08:34:22,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 08:48:55,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 09:16:16,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 09:20:05,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 09:25:22,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 09:40:58,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 09:47:17,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 11:30:20,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 11:55:28,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 12:54:31,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 13:17:07,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 13:18:15,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 13:24:41,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 14:19:45,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 15:10:44,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 15:31:46,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 16:25:27,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 16:49:32,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 16:55:46,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 17:01:19,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 17:24:17,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 17:34:52,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 17:48:05,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 17:55:02,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 18:57:19,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 19:06:38,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 19:18:29,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 19:32:08,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 20:16:37,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 20:38:01,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 21:56:31,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 22:03:54,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-03 22:20:32,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-04 00:32:36,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-04 00:42:29,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-04 02:09:49,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-04 02:32:18,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-04 03:37:23,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-04 04:12:37,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-04 05:32:38,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-04 05:48:38,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-04 06:23:29,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-04 06:38:05,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-04 07:25:01,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-04 07:26:49,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-04 07:32:07,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-04 07:41:07,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-04 08:21:59,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-04 08:42:28,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-04 10:34:02,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-05 14:35:23,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-08 18:01:29,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-09 12:58:58,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-09 13:19:32,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-09 15:07:39,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-09 18:35:27,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-10 10:40:02,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-10 15:11:33,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-18 18:39:24,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-19 12:48:54,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-24 14:18:53,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-03-25 16:04:40,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-04-02 15:38:49,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-04-25 02:33:45,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-05-05 14:22:12,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-05-09 19:31:24,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-05-23 07:02:27,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-05-30 11:34:22,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-06-03 07:05:15,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-06-08 20:58:47,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-06-10 03:52:05,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-06-11 15:51:53,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-06-12 08:45:07,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-06-13 14:21:37,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-07-25 11:11:34,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-08-05 07:19:35,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-08-09 16:34:30,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-08-12 12:20:02,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-08-20 17:21:11,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-11-01 21:19:54,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-11-12 22:42:50,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-11-15 20:43:16,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-11-16 16:53:57,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-11-19 21:37:08,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-12-04 16:13:35,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-12-19 14:29:53,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-12-28 20:15:33,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2020-12-30 01:57:05,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2021-01-27 06:46:57,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2021-02-02 05:17:43,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2021-02-11 20:38:28,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2021-02-16 01:33:42,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2021-02-16 22:32:02,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2021-03-07 02:50:21,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2021-03-07 18:59:45,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2021-03-16 20:44:18,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2021-04-04 19:42:22,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2021-04-10 12:02:15,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2021-04-26 23:46:54,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2021-04-28 04:47:18,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2021-04-28 13:23:53,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2021-05-08 10:24:22,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2021-05-20 11:42:37,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2021-05-25 12:27:20,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2021-07-01 15:42:54,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2021-07-03 12:54:20,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2021-07-25 18:39:26,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2021-07-26 19:16:28,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2021-07-31 18:39:19,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2021-08-04 13:56:05,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2021-08-07 16:10:14,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2021-08-09 05:19:38,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2021-08-15 18:08:26,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2021-08-19 15:32:15,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2021-08-24 18:59:28,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2021-09-14 15:21:07,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2021-09-14 16:49:12,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2021-09-15 22:52:29,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2021-10-13 03:51:30,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2021-11-13 02:23:30,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2021-11-17 04:31:09,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2021-11-17 15:22:21,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2021-11-28 16:55:15,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2021-12-02 11:47:41,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2021-12-14 17:20:20,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2021-12-24 05:14:44,1,informatici/openhospital,Community Project/Non-Profit,star_gained
2026-06-25 00:00:00,-1,informatici/openhospital,Community Project/Non-Profit,star_removed_inactive
2021-12-24 16:21:15,1,informatici/openhospital,Community Project/Non-Profit,star_gained
